128
15.0000 16.4012 17.8045 19.2094 15.6205 16.2788 16.9706 17.6918 18.4391 1.4142 0.0000 1.4142 2.8284 1.0000 1.4142 2.2361 2.0000 2.2361 24.0208 24.0000 24.0208 24.0832 27.0185 27.0000 27.0185 27.0740 25.0200 26.0192 25.0799 26.0768 6.7082 8.0623 9.4340 10.8167 7.6158 8.5440 9.4868 9.8489 10.2956 22.4722 22.8473 23.2594 23.7065 25.2982 25.6320 26.0000 26.4008 23.4094 24.3516 24.5967 25.4951 7.6158 8.0623 8.6023 9.2195 17.0294 19.8494 18.3848 19.1050 3.0000 3.1623 3.6056 4.2426 14.3178 22.6716 9.0554 10.0000 11.0454 12.1655 9.0000 9.0554 9.2195 10.1980 11.1803 11.1803 22.5610 23.7697 9.2195 9.8995 10.6301 11.4018 7.2801 8.2462 9.2195 10.1980 17.0000 17.4929 18.0278 18.6011 33.7343 34.9285 30.1496 31.0644 32.0156 33.0000 31.1448 32.1403 33.1361 33.0606 33.0151 29.1204 30.0832 31.0483 32.0156 17.8045 18.4391 19.1050 19.7990 16.4924 16.7631 17.0880 17.4642 12.0416 13.1529 14.3178 15.5242 23.0868 23.7697 24.1661 5.3852 6.3246 7.2801 8.2462 7.0711 7.8102 9.4340 5.8310 6.4031
13.6015 15.0000 16.4012 17.8045 14.2127 14.8661 15.5563 16.2788 17.0294 2.8284 1.4142 0.0000 1.4142 2.2361 2.0000 2.2361 1.4142 1.0000 23.0868 23.0217 23.0000 23.0217 26.0768 26.0192 26.0000 26.0192 24.0832 25.0799 24.0208 25.0200 5.3852 6.7082 8.0623 9.4340 6.3246 7.2801 8.2462 8.5440 8.9443 21.1896 21.5407 21.9317 22.3607 24.0416 24.3516 24.6982 25.0799 22.1359 23.0868 23.2594 24.1661 6.3246 6.7082 7.2111 7.8102 15.6205 18.4391 16.9706 17.6918 4.1231 4.0000 4.1231 4.4721 13.1529 21.2603 8.2462 9.0554 10.0000 11.0454 8.0623 8.0000 8.0623 9.0554 10.0499 10.4403 21.3776 22.5610 7.8102 8.4853 9.2195 10.0000 6.7082 7.6158 8.5440 9.4868 15.6525 16.1245 16.6433 17.2047 32.5576 33.7343 29.2746 30.1496 31.0644 32.0156 30.2655 31.2570 32.2490 32.1403 32.0624 27.8927 28.8617 29.8329 30.8058 16.4012 17.0294 17.6918 18.3848 15.2971 15.5242 15.8114 16.1555 11.0000 12.0416 13.1529 14.3178 21.8403 22.4722 22.8473 4.1231 5.0990 6.0828 7.0711 5.6569 6.4031 8.0623 4.4721 5.0000
12.2066 13.6015 15.0000 16.4012 12.8062 13.4536 14.1421 14.8661 15.6205 4.2426 2.8284 1.4142 0.0000 3.6056 3.1623 3.0000 2.0000 1.0000 22.2036 22.0907 22.0227 22.0000 25.1794 25.0799 25.0200 25.0000 23.1948 24.1868 23.0000 24.0000 4.1231 5.3852 6.7082 8.0623 5.0990 6.0828 7.0711 7.2801 7.6158 19.9249 20.2485 20.6155 21.0238 22.8035 23.0868 23.4094 23.7697 20.8806 21.8403 21.9317 22.8473 5.0990 5.3852 5.8310 6.4031 14.2127 17.0294 15.5563 16.2788 5.3852 5.0990 5.0000 5.0990 12.0416 19.8494 7.6158 8.2462 9.0554 10.0000 7.2801 7.0711 7.0000 8.0000 9.0000 9.8489 20.2237 21.3776 6.4031 7.0711 7.8102 8.6023 6.4031 7.2111 8.0623 8.9443 14.3178 14.7648 15.2643 15.8114 31.4006 32.5576 28.4429 29.2746 30.1496 31.0644 29.4279 30.4138 31.4006 31.2570 31.1448 26.6833 27.6586 28.6356 29.6142 15.0000 15.6205 16.2788 16.9706 14.1421 14.3178 14.5602 14.8661 10.0499 11.0000 12.0416 13.1529 20.6155 21.1896 21.5407 3.0000 4.0000 5.0000 6.0000 4.2426 5.0000 6.7082 3.1623 3.6056
15.8114 17.2047 18.6011 20.0000 16.4012 17.0294 17.6918 18.4391 19.2094 1.0000 1.0000 2.2361 3.6056 0.0000 1.0000 2.0000 2.2361 2.8284 24.0000 24.0208 24.0832 24.1868 27.0000 27.0185 27.0740 27.1662 25.0000 26.0000 25.1794 26.1725 7.2111 8.6023 10.0000 11.4018 8.0623 8.9443 9.8489 10.2956 10.8167 22.8473 23.2594 23.7065 24.1868 25.6320 26.0000 26.4008 26.8328 23.7697 24.6982 25.0599 25.9422 8.5440 8.9443 9.4340 10.0000 17.8045 20.6155 19.1050 19.8494 3.1623 3.6056 4.2426 5.0000 15.2971 23.3452 10.0499 11.0000 12.0416 13.1529 10.0000 10.0499 10.1980 11.1803 12.1655 12.1655 22.8035 24.0416 9.8995 10.6301 11.4018 12.2066 7.0711 8.0623 9.0554 10.0499 17.4929 18.0278 18.6011 19.2094 33.9559 35.1710 30.0666 31.0161 32.0000 33.0151 31.0644 32.0624 33.0606 33.0151 33.0000 29.4109 30.3645 31.3209 32.2800 18.4391 19.1050 19.7990 20.5183 17.4642 17.7200 18.0278 18.3848 12.1655 13.3417 14.5602 15.8114 23.4094 24.1661 24.5967 6.3246 7.2801 8.2462 9.2195 7.8102 8.6023 10.2956 6.7082 7.2111
15.2643 16.6433 18.0278 19.4165 15.8114 16.4012 17.0294 17.8045 18.6011 2.0000 1.4142 2.0000 3.1623 1.0000 0.0000 1.0000 1.4142 2.2361 23.0000 23.0217 23.0868 23.1948 26.0000 26.0192 26.0768 26.1725 24.0000 25.0000 24.1868 25.1794 6.4031 7.8102 9.2195 10.6301 7.2111 8.0623 8.9443 9.4340 10.0000 21.9317 22.3607 22.8254 23.3238 24.6982 25.0799 25.4951 25.9422 22.8473 23.7697 24.1868 25.0599 8.2462 8.5440 8.9443 9.4340 17.2047 20.0000 18.4391 19.2094 4.1231 4.4721 5.0000 5.6569 15.1327 22.6274 10.1980 11.0454 12.0000 13.0384 10.0499 10.0000 10.0499 11.0454 12.0416 12.3693 21.8403 23.0868 9.2195 10.0000 10.8167 11.6619 6.0828 7.0711 8.0623 9.0554 16.6433 17.2047 17.8045 18.4391 32.9848 34.2053 29.0689 30.0167 31.0000 32.0156 30.0666 31.0644 32.0624 32.0156 32.0000 28.4605 29.4109 30.3645 31.3209 17.6918 18.3848 19.1050 19.8494 17.2627 17.4642 17.7200 18.0278 11.1803 12.3693 13.6015 14.8661 22.4722 23.2594 23.7065 6.0828 7.0711 8.0623 9.0554 7.2111 8.0623 9.8489 6.3246 6.7082
14.7648 16.1245 17.4929 18.8680 15.2643 15.8114 16.4012 17.2047 18.0278 3.0000 2.2361 2.2361 3.0000 2.0000 1.0000 0.0000 1.0000 2.0000 22.0000 22.0227 22.0907 22.2036 25.0000 25.0200 25.0799 25.1794 23.0000 24.0000 23.1948 24.1868 5.6569 7.0711 8.4853 9.8995 6.4031 7.2111 8.0623 8.6023 9.2195 21.0238 21.4709 21.9545 22.4722 23.7697 24.1661 24.5967 25.0599 21.9317 22.8473 23.3238 24.1868 8.0623 8.2462 8.5440 8.9443 16.6433 19.4165 17.8045 18.6011 5.0990 5.3852 5.8310 6.4031 15.0333 21.9317 10.4403 11.1803 12.0416 13.0000 10.1980 10.0499 10.0000 11.0000 12.0000 12.6491 20.8806 22.1359 8.6023 9.4340 10.2956 11.1803 5.0990 6.0828 7.0711 8.0623 15.8114 16.4012 17.0294 17.6918 32.0156 33.2415 28.0713 29.0172 30.0000 31.0161 29.0689 30.0666 31.0644 31.0161 31.0000 27.5136 28.4605 29.4109 30.3645 16.9706 17.6918 18.4391 19.2094 17.1172 17.2627 17.4642 17.7200 10.1980 11.4018 12.6491 13.9284 21.5407 22.3607 22.8254 6.0000 7.0000 8.0000 9.0000 6.7082 7.6158 9.4868 6.0828 6.3246
13.8924 15.2643 16.6433 18.0278 14.4222 15.0000 15.6205 16.4012 17.2047 3.1623 2.0000 1.4142 2.0000 2.2361 1.4142 1.0000 0.0000 1.0000 22.0227 22.0000 22.0227 22.0907 25.0200 25.0000 25.0200 25.0799 23.0217 24.0208 23.0868 24.0832 5.0000 6.4031 7.8102 9.2195 5.8310 6.7082 7.6158 8.0623 8.6023 20.6155 21.0238 21.4709 21.9545 23.4094 23.7697 24.1661 24.5967 21.5407 22.4722 22.8254 23.7065 7.0711 7.2801 7.6158 8.0623 15.8114 18.6011 17.0294 17.8045 5.0000 5.0990 5.3852 5.8310 14.0357 21.2132 9.4868 10.1980 11.0454 12.0000 9.2195 9.0554 9.0000 10.0000 11.0000 11.7047 20.6155 21.8403 7.8102 8.6023 9.4340 10.2956 5.3852 6.3246 7.2801 8.2462 15.2643 15.8114 16.4012 17.0294 31.7805 32.9848 28.1603 29.0689 30.0167 31.0000 29.1548 30.1496 31.1448 31.0644 31.0161 27.2029 28.1603 29.1204 30.0832 16.2788 16.9706 17.6918 18.4391 16.1245 16.2788 16.4924 16.7631 10.0499 11.1803 12.3693 13.6015 21.1896 21.9317 22.3607 5.0000 6.0000 7.0000 8.0000 5.8310 6.7082 8.5440 5.0990 5.3852
13.0384 14.4222 15.8114 17.2047 13.6015 14.2127 14.8661 15.6205 16.4012 3.6056 2.2361 1.0000 1.0000 2.8284 2.2361 2.0000 1.0000 0.0000 22.0907 22.0227 22.0000 22.0227 25.0799 25.0200 25.0000 25.0200 23.0868 24.0832 23.0217 24.0208 4.4721 5.8310 7.2111 8.6023 5.3852 6.3246 7.2801 7.6158 8.0623 20.2485 20.6155 21.0238 21.4709 23.0868 23.4094 23.7697 24.1661 21.1896 22.1359 22.3607 23.2594 6.0828 6.3246 6.7082 7.2111 15.0000 17.8045 16.2788 17.0294 5.0990 5.0000 5.0990 5.3852 13.0384 20.5183 8.5440 9.2195 10.0499 11.0000 8.2462 8.0623 8.0000 9.0000 10.0000 10.7703 20.3961 21.5870 7.0711 7.8102 8.6023 9.4340 5.8310 6.7082 7.6158 8.5440 14.7648 15.2643 15.8114 16.4012 31.5753 32.7567 28.2843 29.1548 30.0666 31.0161 29.2746 30.2655 31.2570 31.1448 31.0644 26.9258 27.8927 28.8617 29.8329 15.6205 16.2788 16.9706 17.6918 15.1327 15.2971 15.5242 15.8114 10.0000 11.0454 12.1655 13.3417 20.8806 21.5407 21.9317 4.0000 5.0000 6.0000 7.0000 5.0000 5.8310 7.6158 4.1231 4.4721
19.8494 19.7990 19.8494 20.0000 19.1050 18.3848 17.6918 18.4391 19.2094 25.0000 24.0208 23.0868 22.2036 24.0000 23.0000 22.0000 22.0227 22.0907 0.0000 1.0000 2.0000 3.0000 3.0000 3.1623 3.6056 4.2426 1.0000 2.0000 3.1623 3.6056 18.4391 17.7200 17.0880 16.5529 17.4642 16.4924 15.5242 15.8114 16.1555 9.4868 10.4403 11.4018 12.3693 9.0000 10.0000 11.0000 12.0000 9.2195 9.0554 12.1655 12.0416 22.4722 21.5407 20.6155 19.6977 19.1050 19.4165 17.8045 18.6011 27.0185 27.0740 27.1662 27.2947 25.8070 17.4642 26.9258 26.4008 25.9422 25.5539 26.0000 25.0799 24.1661 24.5967 25.0599 28.6356 6.3246 7.0711 18.3848 18.7883 19.2354 19.7231 17.0294 16.0312 15.0333 14.0357 12.7279 13.4536 14.2127 15.0000 12.0416 13.4536 6.3246 7.0711 8.0000 9.0554 7.2801 8.2462 9.2195 9.0554 9.0000 9.8489 10.2956 10.8167 11.4018 15.6205 16.4012 17.2047 18.0278 26.2488 25.4951 24.7588 24.0416 12.1655 11.4018 10.7703 10.2956 8.2462 10.1980 11.1803 22.8035 23.0868 23.4094 23.7697 19.9249 20.2485 21.0238 21.8403 20.8806
19.2094 19.1050 19.1050 19.2094 18.4391 17.6918 16.9706 17.6918 18.4391 25.0200 24.0000 23.0217 22.0907 24.0208 23.0217 22.0227 22.0000 22.0227 1.0000 0.0000 1.0000 2.0000 3.1623 3.0000 3.1623 3.6056 1.4142 2.2361 2.2361 2.8284 18.2483 17.4642 16.7631 16.1555 17.2627 16.2788 15.2971 15.5242 15.8114 8.5440 9.4868 10.4403 11.4018 8.0000 9.0000 10.0000 11.0000 8.2462 8.0623 11.1803 11.0454 22.1359 21.1896 20.2485 19.3132 18.3848 18.6011 17.0294 17.8045 27.0000 27.0185 27.0740 27.1662 25.2389 16.5529 26.5707 26.0000 25.4951 25.0599 25.6320 24.6982 23.7697 24.1661 24.5967 28.2312 5.3852 6.0828 18.0278 18.3848 18.7883 19.2354 17.1172 16.1245 15.1327 14.1421 12.0416 12.7279 13.4536 14.2127 11.4018 12.8062 6.7082 7.2801 8.0623 9.0000 7.6158 8.5440 9.4868 9.2195 9.0554 8.9443 9.4340 10.0000 10.6301 14.8661 15.6205 16.4012 17.2047 25.6125 24.8395 24.0832 23.3452 12.0416 11.1803 10.4403 9.8489 7.2801 9.2195 10.1980 22.5610 22.8035 23.0868 23.4094 19.6469 19.9249 20.6155 21.5870 20.6155
18.6011 18.4391 18.3848 18.4391 17.8045 17.0294 16.2788 16.9706 17.6918 25.0799 24.0208 23.0000 22.0227 24.0832 23.0868 22.0907 22.0227 22.0000 2.0000 1.0000 0.0000 1.0000 3.6056 3.1623 3.0000 3.1623 2.2361 2.8284 1.4142 2.2361 18.1108 17.2627 16.4924 15.8114 17.1172 16.1245 15.1327 15.2971 15.5242 7.6158 8.5440 9.4868 10.4403 7.0000 8.0000 9.0000 10.0000 7.2801 7.0711 10.1980 10.0499 21.8403 20.8806 19.9249 18.9737 17.6918 17.8045 16.2788 17.0294 27.0185 27.0000 27.0185 27.0740 24.6982 15.6525 26.2488 25.6320 25.0799 24.5967 25.2982 24.3516 23.4094 23.7697 24.1661 27.8568 4.4721 5.0990 17.7200 18.0278 18.3848 18.7883 17.2627 16.2788 15.2971 14.3178 11.4018 12.0416 12.7279 13.4536 10.8167 12.2066 7.2111 7.6158 8.2462 9.0554 8.0623 8.9443 9.8489 9.4868 9.2195 8.0623 8.6023 9.2195 9.8995 14.1421 14.8661 15.6205 16.4012 25.0000 24.2074 23.4307 22.6716 12.0000 11.0454 10.1980 9.4868 6.3246 8.2462 9.2195 22.3607 22.5610 22.8035 23.0868 19.4165 19.6469 20.2485 21.3776 20.3961
