32
11.4018 10.1980 9.0554 8.0000 10.4403 9.4868 8.5440 8.2462 8.0623 5.8310 0.0000 30.3645 30.6757 31.0161 31.3847 28.4605 28.7924 29.1548 29.5466 29.4109 30.4631 7.2801 30.4138 23.4094 25.6125 25.4951 22.4722 21.9317 21.4709 21.0950 31.0161 31.0000
21.6333 21.9545 22.3607 22.8473 22.4722 23.3238 24.1868 23.7065 23.2594 34.5254 30.3645 0.0000 1.0000 2.0000 3.0000 2.0000 2.2361 2.8284 3.6056 1.0000 3.1623 37.6431 5.3852 7.0711 11.4018 12.8062 8.0623 9.0000 10.0499 11.1803 10.1980 9.2195
22.2036 22.4722 22.8254 23.2594 23.0217 23.8537 24.6982 24.1868 23.7065 34.7131 30.6757 1.0000 0.0000 1.0000 2.0000 2.2361 2.0000 2.2361 2.8284 1.4142 2.2361 37.9473 4.4721 7.2801 10.8167 12.2066 8.2462 9.0554 10.0000 11.0454 11.1803 10.1980
22.8035 23.0217 23.3238 23.7065 23.6008 24.4131 25.2389 24.6982 24.1868 34.9285 31.0161 2.0000 1.0000 0.0000 1.0000 2.8284 2.2361 2.0000 2.2361 2.2361 1.4142 38.2753 3.6056 7.6158 10.2956 11.6619 8.5440 9.2195 10.0499 11.0000 12.1655 11.1803
23.4307 23.6008 23.8537 24.1868 24.2074 25.0000 25.8070 25.2389 24.6982 35.1710 31.3847 3.0000 2.0000 1.0000 0.0000 3.6056 2.8284 2.2361 2.0000 3.1623 1.0000 38.6264 2.8284 8.0623 9.8489 11.1803 8.9443 9.4868 10.1980 11.0454 13.1529 12.1655
20.0000 20.2485 20.5913 21.0238 20.8087 21.6333 22.4722 21.9545 21.4709 32.5576 28.4605 2.0000 2.2361 2.8284 3.6056 0.0000 1.0000 2.0000 3.0000 1.0000 3.1623 35.7351 5.0000 5.0990 9.8995 11.3137 6.0828 7.0000 8.0623 9.2195 10.7703 9.8489
20.6155 20.8087 21.0950 21.4709 21.4009 22.2036 23.0217 22.4722 21.9545 32.7567 28.7924 2.2361 2.0000 2.2361 2.8284 1.0000 0.0000 1.0000 2.0000 1.4142 2.2361 36.0555 4.0000 5.3852 9.2195 10.6301 6.3246 7.0711 8.0000 9.0554 11.7047 10.7703
21.2603 21.4009 21.6333 21.9545 22.0227 22.8035 23.6008 23.0217 22.4722 32.9848 29.1548 2.8284 2.2361 2.0000 2.2361 2.0000 1.0000 0.0000 1.0000 2.2361 1.4142 36.4005 3.0000 5.8310 8.6023 10.0000 6.7082 7.2801 8.0623 9.0000 12.6491 11.7047
21.9317 22.0227 22.2036 22.4722 22.6716 23.4307 24.2074 23.6008 23.0217 33.2415 29.5466 3.6056 2.8284 2.2361 2.0000 3.0000 2.0000 1.0000 0.0000 3.1623 1.0000 36.7696 2.0000 6.4031 8.0623 9.4340 7.2111 7.6158 8.2462 9.0554 13.6015 12.6491
20.8087 21.0950 21.4709 21.9317 21.6333 22.4722 23.3238 22.8254 22.3607 33.5410 29.4109 1.0000 1.4142 2.2361 3.1623 1.0000 1.4142 2.2361 3.1623 0.0000 3.0000 36.6879 5.0990 6.0828 10.6301 12.0416 7.0711 8.0000 9.0554 10.1980 10.4403 9.4868
22.6716 22.8035 23.0217 23.3238 23.4307 24.2074 25.0000 24.4131 23.8537 34.2053 30.4631 3.1623 2.2361 1.4142 1.0000 3.1623 2.2361 1.4142 1.0000 3.0000 0.0000 37.6962 2.2361 7.2111 8.9443 10.2956 8.0623 8.5440 9.2195 10.0499 13.3417 12.3693
18.0278 17.0000 16.0312 15.1327 17.0294 16.0312 15.0333 15.0000 15.0333 5.3852 7.2801 37.6431 37.9473 38.2753 38.6264 35.7351 36.0555 36.4005 36.7696 36.6879 37.6962 0.0000 37.5766 30.6757 32.4500 32.2025 29.7321 29.1548 28.6356 28.1780 38.0132 38.0526
23.3452 23.3452 23.4307 23.6008 24.0416 24.7588 25.4951 24.8395 24.2074 33.8378 30.4138 5.3852 4.4721 3.6056 2.8284 5.0000 4.0000 3.0000 2.0000 5.0990 2.2361 37.5766 0.0000 7.8102 7.2801 8.5440 8.4853 8.6023 8.9443 9.4868 15.5242 14.5602
15.5563 15.6205 15.8114 16.1245 16.2788 17.0294 17.8045 17.2047 16.6433 27.4591 23.4094 7.0711 7.2801 7.6158 8.0623 5.0990 5.3852 5.8310 6.4031 6.0828 7.2111 30.6757 7.8102 0.0000 8.2462 9.4868 1.0000 2.2361 3.6056 5.0000 12.7279 12.0416
21.0238 20.5913 20.2485 20.0000 21.4709 21.9545 22.4722 21.6333 20.8087 28.1780 25.6125 11.4018 10.8167 10.2956 9.8489 9.8995 9.2195 8.6023 8.0623 10.6301 8.9443 32.4500 7.2801 8.2462 0.0000 1.4142 8.0623 7.0000 6.0828 5.3852 20.2485 19.4165
21.5407 21.0238 20.5913 20.2485 21.9317 22.3607 22.8254 21.9545 21.0950 27.7849 25.4951 12.8062 12.2066 11.6619 11.1803 11.3137 10.6301 10.0000 9.4340 12.0416 10.2956 32.2025 8.5440 9.4868 1.4142 0.0000 9.2195 8.0623 7.0000 6.0828 21.6333 20.8087
14.8661 14.8661 15.0000 15.2643 15.5563 16.2788 17.0294 16.4012 15.8114 26.4764 22.4722 8.0623 8.2462 8.5440 8.9443 6.0828 6.3246 6.7082 7.2111 7.0711 8.0623 29.7321 8.4853 1.0000 8.0623 9.2195 0.0000 1.4142 2.8284 4.2426 13.4536 12.8062
15.0000 14.8661 14.8661 15.0000 15.6205 16.2788 16.9706 16.2788 15.6205 25.7099 21.9317 9.0000 9.0554 9.2195 9.4868 7.0000 7.0711 7.2801 7.6158 8.0000 8.5440 29.1548 8.6023 2.2361 7.0000 8.0623 1.4142 0.0000 1.4142 2.8284 14.8661 14.2127
15.2643 15.0000 14.8661 14.8661 15.8114 16.4012 17.0294 16.2788 15.5563 25.0000 21.4709 10.0499 10.0000 10.0499 10.1980 8.0623 8.0000 8.0623 8.2462 9.0554 9.2195 28.6356 8.9443 3.6056 6.0828 7.0000 2.8284 1.4142 0.0000 1.4142 16.2788 15.6205
15.6525 15.2643 15.0000 14.8661 16.1245 16.6433 17.2047 16.4012 15.6205 24.3516 21.0950 11.1803 11.0454 11.0000 11.0454 9.2195 9.0554 9.0000 9.0554 10.1980 10.0499 28.1780 9.4868 5.0000 5.3852 6.0828 4.2426 2.8284 1.4142 0.0000 17.6918 17.0294
20.0998 21.0238 22.0000 23.0217 21.0950 22.0907 23.0868 23.0217 23.0000 36.2215 31.0161 10.1980 11.1803 12.1655 13.1529 10.7703 11.7047 12.6491 13.6015 10.4403 13.3417 38.0132 15.5242 12.7279 20.2485 21.6333 13.4536 14.8661 16.2788 17.6918 0.0000 1.0000
20.2237 21.0950 22.0227 23.0000 21.2132 22.2036 23.1948 23.0868 23.0217 36.1248 31.0000 9.2195 10.1980 11.1803 12.1655 9.8489 10.7703 11.7047 12.6491 9.4868 12.3693 38.0526 14.5602 12.0416 19.4165 20.8087 12.8062 14.2127 15.6205 17.0294 1.0000 0.0000
